Order ID,Carrier,Ship Date,Service Level,Status,Origin City,Origin Country,Destination City,Destination Country,Customer Segment,Weight (kg),Freight Cost,Currency,Transit Days,Promised Days
ORD-103129,KESTREL PARCEL,09/05/2026,Economy,In Transit,Gothenburg,SE,Zurich,CH,Retail,38.98,56.61,EUR,5.0,7
ORD-100595,MERIDIAN EXPRESS,15/05/2026,Express,Delayed,Milan,IT,Tampere,FI,Industrial,42.12,176.87,EUR,3.0,2
ORD-100469,KESTREL PARCEL,2026-07-27 00:00:00,Economy,DELIVERED,Hamburg,DE,Frankfurt,DE,E-Commerce,56.45,84.68,EUR,4.0,7
ORD-103121,vantage freight,31/08/2026,Express,Delivered,Gothenburg,SE, Cologne ,DE,E-Commerce,32.39,158.03,EUR,2.0,2
ORD-102293,nordfrakt,2026-04-16,Economy,DELIVERED,Gothenburg,SE,Madrid,ES,E-Commerce,25.57,,EUR,6.0,7
ORD-100097,Baltica Logistics,10/03/2026,Economy,Delivered,Hamburg,DE,Valencia,ES,Wholesale,28.02,,EUR,6.0,7
ORD-102212,Meridian Expr,"Jan 27, 2026",Express,Delivered,Rotterdam,NL,Gdansk,PL,Retail,23.22,140.18,EUR,2.0,2
ORD-102245, Nordfrakt ,2026-06-01,Express,Delivered,Rotterdam,NL,Marseille,FR,Wholesale,30.93,132.72,EUR,2.0,2
ORD-100447,Nordfrakt,2026-08-07 00:00:00,Economy,Delivered,Gothenburg,SE, Marseille ,FR,Retail,7.16,21.7,EUR,6.0,7
ORD-104164,Vantage Freight,"Mar 30, 2026",Standard,Delivered,Rotterdam,NL,Tampere,FI,Industrial,30.16,72.42,USD,,4
ORD-101733,Vantage Freight Ltd,2026-06-19 00:00:00,Economy,Delivered,Gothenburg,SE,Helsinki,FI,Industrial,16.93,55.75,EUR,5.0,7
ORD-101897,Baltica Logistics,2026-06-24 00:00:00,Standard,Delivered,Gothenburg,SE,Brno,CZ,Retail,25.19,75.35,EUR,3.0,4
ORD-102868,kestrel,2026-06-16 00:00:00,Express,Delivered,Gothenburg,SE,Malmo,SE,Wholesale,18.99,132.68,EUR,1.0,2
ORD-100014,MERIDIAN EXPRESS,2026-03-30,Standard,Delivered,Rotterdam,NL,Gdansk,PL,Retail,7.21,53.82,EUR,4.0,4
ORD-103205,Baltica Logistics A/S,"Mar 09, 2026",Standard,Delivered,Hamburg,DE,Manchester,GB,E-Commerce,11.52,656.08,SEK,4.0,4
ORD-102130,Meridian Express,2026-03-30,Standard,Delivered,Milan,IT,Oslo,NO,Retail,12.57,47.65,EUR,3.0,4
ORD-102769,KESTREL PARCEL,2026-08-10 00:00:00,Standard,Delivered,Rotterdam,NL,Bergen,NO,Industrial,19.9,70.13,EUR,4.0,4
ORD-104265,baltica,2026-08-26,Economy,Delayed,Hamburg,DE,Oslo,NO,Retail,27.24,58.77,USD,8.0,7
ORD-100779, Meridian Express,10/06/2026,Express,Delivered,Milan,IT,Munich,DE,Wholesale,29.11,144.23,EUR,2.0,2
ORD-103275, Meridian Express,"Jul 20, 2026",Standard,Delivered,Rotterdam,NL,Madrid,ES,Wholesale,31.25,84.44,EUR,3.0,4
ORD-104784,Baltica Logistics,07/06/2026,Standard,Delivered,Rotterdam,NL,Graz,AT,Industrial,46.57,890.94,SEK,4.0,4
ORD-100165,vantage freight,2026-05-21 00:00:00,Standard,Delivered,Gothenburg,SE,Brno,CZ,Retail,27.37,71.65,EUR,4.0,4
ORD-103213, Nordfrakt ,2026-08-12 00:00:00,Economy,Delivered,Gothenburg,SE,Paris,FR,E-Commerce,29.35,54.42,EUR,5.0,7
ORD-102295,baltica,2026-05-14 00:00:00,Express,Delivered,Gothenburg,SE,Vienna,AT,Retail,52.42,209.34,EUR,2.0,2
ORD-102618,baltica,24/02/2026,Standard,Delivered,Hamburg,DE,Graz,AT,Industrial,35.62,105.13,EUR,3.0,4
ORD-100465,Nordfrakt AB,2026-08-13,Standard,Delivered,Hamburg,DE,Zurich,CH,Retail,11.46,57.61,EUR,3.0,4
ORD-101132,Vantage,11/05/2026,Economy,Delivered,Gothenburg,SE,Frankfurt,DE,Retail,27.58,58.69,EUR,4.0,7
ORD-102445,Nordfrakt AB,2026-07-05 00:00:00,Economy,Delivered,Rotterdam,NL,Helsinki,FI,Wholesale,23.29,56.48,EUR,6.0,7
ORD-103750,kestrel,2026-01-14,Standard,Delivered,Milan,IT,Helsinki,FI,E-Commerce,39.78,102.13,EUR,4.0,4
ORD-104450,Vantage,2026-06-15 00:00:00,Standard,Delayed,Gothenburg,SE,Helsinki,FI,E-Commerce,37.55,115.95,EUR,5.0,4
ORD-104800,Baltica Logistics A/S,"Jan 30, 2026",Standard,Delivered,Gothenburg,SE,Malmo,SE,Retail,20.69,676.9,SEK,2.0,4
ORD-101048,HANSEATIC,2026-03-02,Economy,Delayed,Gothenburg,SE,Prague,CZ,Wholesale,31.88,64.59,EUR,8.0,7
ORD-104120,Nordfrakt,03/04/2026,Economy,Delayed,Hamburg,DE, Gdansk ,PL,E-Commerce,10.61,29.96,EUR,8.0,7
ORD-100715,Baltica Log.,"May 13, 2026",Express,Delivered,Hamburg,DE,Eindhoven,NL,E-Commerce,8.64,71.84,EUR,1.0,2
ORD-104052,Nordfrakt AB,2026-04-24 00:00:00,Express,Delayed,Milan,IT,Brno,CZ,Industrial,68.83,222.1,EUR,3.0,2
ORD-104803,Vantage Freight Ltd,"May 11, 2026",Standard,Delivered,Hamburg,DE,Oslo,NO,Retail,19.48,64.94,USD,2.0,4
ORD-104657,Hanseatic Line,2026-01-09 00:00:00,Standard,Delayed,Rotterdam,NL,Turin,IT,Industrial,64.04,122.76,EUR,6.0,4
ORD-104278,MERIDIAN EXPRESS,07/04/2026,Standard,Delivered,Hamburg,DE,Berlin,DE,Industrial,39.99,93.58,EUR,3.0,4
ORD-101044, Nordfrakt ,2026-03-25,Standard,DELIVERED,Milan,IT,Copenhagen,DK,Wholesale,42.09,77.9,EUR,3.0,4
ORD-101759,nordfrakt,13/01/2026,Standard,Delivered,Rotterdam,NL,Munich,DE,Industrial,20.1,70.39,EUR,3.0,4
ORD-104359,nordfrakt,17/08/2026,Express,Delivered,Hamburg,DE,Malmo,SE,Wholesale,3.18,50.29,EUR,1.0,2
ORD-101515,Nordfrakt,2026-07-24,Standard,Delayed,Hamburg,DE,Geneva,CH,Retail,46.58,87.76,EUR,6.0,4
ORD-100861,Kestrel Parcels AB,"Jul 23, 2026",Standard,Delivered,Gothenburg,SE, Stockholm ,SE,E-Commerce,17.64,56.74,USD,3.0,4
ORD-104488,Nordfrakt AB,2026-03-02 00:00:00,Express,Delivered,Hamburg,DE, Stockholm ,SE,E-Commerce,14.95,85.75,EUR,,2
ORD-101198, Nordfrakt ,2026-05-15,Express,Delayed,Gothenburg,SE,Vienna,AT,Industrial,43.93,172.85,EUR,3.0,2
ORD-101088,Hanseatic Line,23/02/2026,Economy,Delivered,Rotterdam,NL, Warsaw ,PL,Wholesale,22.79,64.85,USD,7.0,7
ORD-103907,Nordfrakt,"Aug 15, 2026",Standard,Delivered,Hamburg,DE,Copenhagen,DK,Industrial,22.93,868.45,SEK,2.0,4
ORD-102515,Baltica Logistics,25/05/2026,Standard,Delivered,Hamburg,DE,Manchester,GB,E-Commerce,43.2,784.29,SEK,4.0,4
ORD-103108,Hanseatic Line,"Jul 08, 2026",Express,Cancelled,Gothenburg,SE,Frankfurt,DE,E-Commerce,29.02,159.78,EUR,,2
ORD-100549,nordfrakt,2026-03-09,Standard,Delivered,Milan,IT,Berlin,DE,Retail,20.96,65.65,EUR,3.0,4
ORD-100556, Nordfrakt ,09/04/2026,Economy,Delivered,Gothenburg,SE,Oslo,NO,E-Commerce,5.03,306.91,SEK,4.0,7
ORD-101485,Kestrel Parcels AB,"Jun 17, 2026",Economy,Delivered,Gothenburg,SE,Vienna,AT,Retail,47.8,71.77,EUR,5.0,7
ORD-100264,kestrel,2026-08-26 00:00:00,Standard,Delayed,Hamburg,DE,Gdansk,PL,Wholesale,41.41,104.77,EUR,5.0,4
ORD-101471,Baltica Logistics,2026-03-19,Standard,Delivered,Hamburg,DE,Aarhus,DK,Wholesale,40.75,1032.72,SEK,3.0,4
ORD-101234,kestrel,2026-02-13,Standard,Delivered,Gothenburg,SE,Vienna,AT,E-Commerce,35.46,76.31,USD,4.0,4
ORD-101064,Meridian Express,20/04/2026,Economy,Delivered,Rotterdam,NL, Gothenburg ,SE,Industrial,65.17,87.06,EUR,3.0,7
ORD-101512,Baltica Logistics A/S,13/04/2026,Economy,Delivered,Gothenburg,SE,Cologne,DE,Retail,2.75,31.49,EUR,5.0,7
ORD-101821, Nordfrakt ,24/04/2026,Economy,Delivered,Milan,IT,Turin,IT,E-Commerce,22.58,745.96,SEK,7.0,7
ORD-100467,Nordfrakt AB,22/01/2026,Standard,Delivered,Rotterdam,NL,Munich,DE,Wholesale,38.4,90.24,EUR,2.0,4
ORD-100344, Nordfrakt ,11/07/2026,Economy,Delivered,Hamburg,DE,Zurich,CH,E-Commerce,44.02,67.66,EUR,5.0,7
ORD-101448,Vantage Freight Ltd,"Apr 10, 2026",Standard,Delivered,Barcelona,ES,Amsterdam,NL,Retail,33.99,83.88,EUR,3.0,4
ORD-103522,Nordfrakt,"May 29, 2026",Standard,Delivered,Hamburg,DE,Helsinki,FI,Wholesale,26.83,83.64,EUR,4.0,4
ORD-101079,Vantage Freight Ltd,2026-06-03 00:00:00,Express,Delivered,Gothenburg,SE,Marseille,FR,E-Commerce,34.49,163.44,USD,2.0,2
ORD-102428,hanseatic line,"Apr 19, 2026",Express,Delayed,Rotterdam,NL,Aarhus,DK,Retail,1.91,71.05,EUR,3.0,2
ORD-103444,MERIDIAN EXPRESS,17/07/2026,Standard,Delivered,Rotterdam,NL,Rome,IT,Industrial,5.23,51.43,EUR,4.0,4
ORD-102535, Nordfrakt ,"Aug 20, 2026",Standard,Delayed,Milan,IT,Madrid,ES,Retail,54.89,146.41,EUR,,4
ORD-101047,Meridian Express,2026-01-26 00:00:00,Standard,Delivered,Milan,IT,Aarhus,DK,Retail,34.79,77.75,EUR,2.0,4
ORD-104878,Baltica Logistics A/S,2026-03-04 00:00:00,Express,Delayed,Hamburg,DE,Turin,IT,Wholesale,65.62,230.37,USD,3.0,2
ORD-104211,nordfrakt,2026-03-25 00:00:00,Economy,Delivered,Rotterdam,NL,Stockholm,SE,Wholesale,18.94,432.4,SEK,3.0,7
ORD-103235,Meridian Expr,"Jan 08, 2026",Economy,Delivered,Gothenburg,SE,Krakow,PL,Retail,26.97,61.46,USD,6.0,7
ORD-101368,Meridian Express,2026-08-11,Standard,Delivered,Gothenburg,SE, Stockholm ,SE,Retail,13.34,51.54,USD,2.0,4
ORD-103505,MERIDIAN EXPRESS,01/07/2026,Express,Delivered,Milan,IT,Malmo,SE,Wholesale,27.4,121.02,EUR,1.0,2
ORD-101520,Baltica Logistics,2026-06-18,Economy,Cancelled,Gothenburg,SE,Oslo,NO,Retail,23.27,535.13,SEK,,7
ORD-101205, Meridian Express,09/07/2026,Standard,Delivered,Rotterdam,NL,Berlin,DE,Industrial,33.45,86.57,EUR,3.0,4
ORD-101202, Meridian Express,2026-08-24,Standard,Delivered,Barcelona,ES,Marseille,FR,Industrial,17.82,689.45,SEK,3.0,4
ORD-104851, Nordfrakt ,"Apr 03, 2026",Express,Delivered,Hamburg,DE, Malmo ,SE,E-Commerce,34.24,136.93,EUR,1.0,2
ORD-100130,nordfrakt,"Jan 05, 2026",Economy,Delivered,Barcelona,ES,Zurich,CH,Wholesale,32.6,61.21,EUR,5.0,7
ORD-100955,baltica,2026-01-30,Economy,Delivered,Milan,IT,Frankfurt,DE,Industrial,32.2,55.84,EUR,6.0,7
ORD-100913,MERIDIAN EXPRESS,"Aug 21, 2026",Express,Delivered,Hamburg,DE, Turin ,IT,Wholesale,28.28,146.67,EUR,2.0,2
ORD-100859,Nordfrakt,2026-05-14 00:00:00,Standard,Delivered,Hamburg,DE,Graz,AT,Retail,14.85,83.3,USD,3.0,4
ORD-102033,vantage freight,2026-03-09 00:00:00,Standard,Delivered,Gothenburg,SE,Munich,DE,Retail,40.3,70.56,EUR,3.0,4
ORD-102399, Meridian Express,2026-04-08 00:00:00,Standard,Delivered,Gothenburg,SE,Rome,IT,Wholesale,24.71,64.0,EUR,4.0,4
ORD-102175,Meridian Express,23/04/2026,Standard,Delivered,Barcelona,ES,London,GB,Retail,71.86,163.21,USD,3.0,4
ORD-101809,Vantage,09/08/2026,Standard,Delivered,Barcelona,ES,Graz,AT,Industrial,23.0,71.39,EUR,4.0,4
ORD-104213,hanseatic line,27/03/2026,Standard,Delayed,Hamburg,DE,Geneva,CH,Industrial,18.47,64.35,USD,5.0,4
ORD-104677, Meridian Express,2026-01-06 00:00:00,Economy,Delivered,Gothenburg,SE,Amsterdam,NL,Industrial,54.87,61.23,USD,3.0,7
ORD-104515,vantage freight,2026-05-10 00:00:00,Standard,Delivered,Gothenburg,SE,Munich,DE,Retail,26.0,87.0,USD,4.0,4
ORD-100610,Baltica Logistics A/S,2026-06-01 00:00:00,Economy,Delivered,Barcelona,ES,Paris,FR,Industrial,16.11,415.5,EUR,5.0,7
ORD-104529,Nordfrakt AB,2026-01-03 00:00:00,Standard,DELIVERED,Gothenburg,SE,Warsaw,PL,Wholesale,19.21,80.62,EUR,3.0,4
ORD-103380,Hanseatic Lines,2026-06-01,Standard,Delayed,Rotterdam,NL,Gdansk,PL,Industrial,52.83,110.27,EUR,5.0,4
ORD-100462,baltica,2026-04-16,Express,Delivered,Gothenburg,SE,Vienna,AT,E-Commerce,88.61,353.14,EUR,2.0,2
ORD-101573,Hanseatic Lines,2026-05-21,Standard,Delayed,Barcelona,ES,Rome,IT,Wholesale,40.77,105.19,USD,7.0,4
ORD-100792, Nordfrakt ,2026-04-01 00:00:00,Express,In Transit,Gothenburg,SE,Gdansk,PL,E-Commerce,29.19,1914.4,SEK,2.0,2
ORD-102121,Nordfrakt AB,2026-08-06,Standard,Delivered,Gothenburg,SE,Eindhoven,NL,E-Commerce,3.28,38.41,EUR,2.0,4
ORD-100105,Hanseatic Lines,"May 07, 2026",Standard,Delivered,Milan,IT, Paris ,FR,Wholesale,60.75,124.87,EUR,3.0,4
ORD-101705, Nordfrakt ,2026-06-15,Standard,Delivered,Rotterdam,NL,Zurich,CH,Wholesale,16.04,57.8,EUR,3.0,4
ORD-101011, Nordfrakt ,2026-05-14,Economy,Delivered,Milan,IT,Rome,IT,E-Commerce,44.48,80.23,EUR,5.0,7
ORD-102994,Nordfrakt,"Apr 28, 2026",Economy,Cancelled,Rotterdam,NL,Paris,FR,Industrial,11.71,35.44,EUR,,7
ORD-104807,Hanseatic Line,04/07/2026,Standard,Delayed,Gothenburg,SE,Geneva,CH,Industrial,30.98,88.89,EUR,,4
ORD-101336,nordfrakt,16/02/2026,Express,Delivered,Hamburg,DE,Prague,CZ,Industrial,21.97,136.67,EUR,2.0,2
ORD-103850,Nordfrakt AB,2026-04-07,Standard,Delivered,Gothenburg,SE,Tampere,FI,Wholesale,41.73,1015.15,SEK,4.0,4
ORD-103890,kestrel,2026-01-06,Standard,Delivered,Milan,IT,Amsterdam,NL,Retail,77.67,132.67,EUR,3.0,4
ORD-102095,Nordfrakt,02/05/2026,Standard,Delivered,Gothenburg,SE,Eindhoven,NL,Retail,14.49,66.18,USD,3.0,4
ORD-103049,Baltica Log.,2026-03-24,Express,Delivered,Barcelona,ES,Eindhoven,NL,Retail,11.62,96.58,EUR,2.0,2
ORD-103300,Meridian Express,"Feb 13, 2026",Standard,Delivered,Gothenburg,SE,Helsinki,FI,E-Commerce,54.19,141.48,EUR,4.0,4
ORD-101707,Vantage Freight,2026-07-15 00:00:00,Standard,Cancelled,Rotterdam,NL,Geneva,CH,Industrial,25.1,63.58,EUR,,4
ORD-103688, Nordfrakt ,13/08/2026,Economy,DELIVERED,Rotterdam,NL,Brno,CZ,E-Commerce,7.96,40.98,EUR,5.0,7
ORD-103712,Nordfrakt AB,"May 18, 2026",Economy,Delivered,Barcelona,ES,Cologne,DE,Industrial,43.37,82.25,USD,4.0,7
ORD-103649,Baltica Log.,2026-04-09,Standard,Delivered,Rotterdam,NL,Copenhagen,DK,Wholesale,23.25,68.99,EUR,3.0,4
ORD-101509,Baltica Logistics,2026-03-11 00:00:00,Standard,Delivered,Hamburg,DE,Eindhoven,NL,Retail,17.57,55.58,EUR,3.0,4
ORD-101929,baltica,05/08/2026,Express,Delivered,Gothenburg,SE,Prague,CZ,Industrial,36.38,213.54,USD,2.0,2
ORD-104538,KESTREL PARCEL,2026-06-01 00:00:00,Economy,Delivered,Hamburg,DE,Munich,DE,Retail,45.75,77.27,USD,5.0,7
ORD-104628,Kestrel Parcels AB,"Apr 23, 2026",Economy,Delivered,Rotterdam,NL,Turin,IT,Retail,28.54,,SEK,7.0,7
ORD-100160,Hanseatic Lines,2026-08-31,Standard,Delayed,Rotterdam,NL,Prague,CZ,Wholesale,7.34,58.85,USD,5.0,4
ORD-104695,Meridian Expr,"Jun 02, 2026",Standard,DELIVERED,Gothenburg,SE,Malmo,SE,Retail,19.28,66.75,USD,2.0,4
ORD-103200,kestrel,20/07/2026,Standard,Delivered,Rotterdam,NL,Gdansk,PL,Retail,24.38,85.5,EUR,4.0,4
ORD-103185,Hanseatic Lines,"Aug 04, 2026",Economy,Delivered,Rotterdam,NL,Stockholm,SE,Retail,47.72,66.76,EUR,4.0,7
ORD-100501,Vantage,2026-02-23 00:00:00,Standard,Delivered,Hamburg,DE,Valencia,ES,Retail,20.88,81.65,EUR,3.0,4
ORD-104975,nordfrakt,2026-05-15,Economy,DELIVERED,Gothenburg,SE,Helsinki,FI,Wholesale,20.8,54.58,EUR,5.0,7
ORD-102104,kestrel,22/06/2026,Express,Delivered,Rotterdam,NL,Copenhagen,DK,Retail,49.47,217.47,USD,2.0,2
ORD-103361,Nordfrakt AB,13/04/2026,Express,Delivered,Gothenburg,SE, Brno ,CZ,E-Commerce,41.28,169.26,EUR,2.0,2
ORD-103997,Nordfrakt,2026-06-08 00:00:00,Economy,Delivered,Gothenburg,SE,Cologne,DE,Retail,27.4,49.64,EUR,3.0,7
ORD-102171,Kestrel Parcels AB,14/04/2026,Standard,Delivered,Rotterdam,NL,Geneva,CH,Wholesale,44.79,84.71,EUR,4.0,4
ORD-103258,Kestrel Parcel,05/01/2026,Express,Delayed,Barcelona,ES,London,GB,E-Commerce,22.04,132.64,EUR,3.0,2
